板块,公司全称,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
中小板,华夏航空股份有限公司,002928,华夏航空,3/2/2018,"1,013,567,644","418,724,299",,,,0,0,西南,贵州,贵阳市,G 运输仓储,www.chinaexpressair.com
中小板,润建股份有限公司,002929,润建股份,3/1/2018,"220,746,347","76,601,298",,,,0,0,华南,广西,南宁市,I 信息技术,www.rjtx.net
中小板,广东宏川智慧物流股份有限公司,002930,宏川智慧,3/28/2018,"443,994,496","179,541,902",,,,0,0,华南,广东,东莞市,G 运输仓储,http://www.grsl.cn
中小板,浙江锋龙电气股份有限公司,002931,锋龙股份,4/3/2018,"142,208,000","43,406,336",,,,0,0,华东,浙江,绍兴市,C 制造业,www.fenglong.com
中小板,武汉明德生物科技股份有限公司,002932,明德生物,7/10/2018,"69,005,147","29,999,697",,,,0,0,华中,湖北,武汉市,C 制造业,www.mdeasydiagnosis.com
中小板,北京新兴东方航空装备股份有限公司,002933,新兴装备,8/28/2018,"117,350,000","50,891,741",,,,0,0,华北,北京,北京市,C 制造业,www.eeae.com.cn
中小板,成都天奥电子股份有限公司,002935,天奥电子,9/3/2018,"208,006,500","109,171,465",,,,0,0,西南,四川,成都市,C 制造业,http://www.elecspn.com
中小板,郑州银行股份有限公司,002936,郑州银行,9/19/2018,"5,844,325,090","1,656,608,062",,,,0,0,华中,河南,郑州市,J 金融业,www.zzbank.cn
中小板,宁波兴瑞电子科技股份有限公司,002937,兴瑞科技,9/26/2018,"294,400,000","97,561,988",,,,0,0,华东,浙江,宁波市,C 制造业,www.zxec.com
中小板,鹏鼎控股（深圳）股份有限公司,002938,鹏鼎控股,9/18/2018,"2,311,430,816","480,169,744",,,,0,0,华南,广东,深圳市,C 制造业,www.avaryholding.com
中小板,长城证券股份有限公司,002939,长城证券,10/26/2018,"3,103,405,351","1,664,180,931",,,,0,0,华南,广东,深圳市,J 金融业,www.cgws.com
中小板,浙江昂利康制药股份有限公司,002940,昂利康,10/23/2018,"95,946,819","43,500,600",,,,0,0,华东,浙江,绍兴市,C 制造业,www.alkpharm.com
中小板,新疆交通建设集团股份有限公司,002941,新疆交建,11/28/2018,"645,000,000","172,750,000",,,,0,0,西北,新疆,乌鲁木齐市,E 建筑业,www.xjjtjt.com
中小板,浙江新农化工股份有限公司,002942,新农股份,12/5/2018,"120,000,000","39,112,500",,,,0,0,华东,浙江,台州市,C 制造业,www.xnchem.com
中小板,湖南宇晶机器股份有限公司,002943,宇晶股份,11/29/2018,"100,000,000","52,852,725",,,,0,0,华中,湖南,益阳市,C 制造业,www.yj-cn.com
中小板,华林证券股份有限公司,002945,华林证券,1/17/2019,"2,700,000,000","754,789,089",,,,0,0,西南,西藏,拉萨市,J 金融业,www.chinalin.com
中小板,新希望乳业股份有限公司,002946,新乳业,1/25/2019,"853,710,666","159,316,720",,,,0,0,西南,四川,成都市,C 制造业,www.newhopedairy.cn
中小板,苏州恒铭达电子科技股份有限公司,002947,恒铭达,2/1/2019,"126,649,510","48,673,816",,,,0,0,华东,江苏,苏州市,C 制造业,www.hengmingda.com
中小板,青岛银行股份有限公司,002948,青岛银行,1/16/2019,"2,746,655,020","605,052,226",,,,0,0,华东,山东,青岛市,J 金融业,www.qdccb.com
中小板,深圳市华阳国际工程设计股份有限公司,002949,华阳国际,2/26/2019,"196,030,000","93,497,000",,,,0,0,华南,广东,深圳市,M 科研服务,www.capol.cn
中小板,奥美医疗用品股份有限公司,002950,奥美医疗,3/11/2019,"633,265,407","223,523,216",,,,0,0,华中,湖北,宜昌市,C 制造业,cn.allmed-china.com
中小板,四川金时科技股份有限公司,002951,金时科技,3/15/2019,"405,000,000","71,666,666",,,,0,0,西南,四川,成都市,C 制造业,www.jinshigp.com
中小板,亚世光电股份有限公司,002952,亚世光电,3/28/2019,"164,340,000","69,926,438",,,,0,0,东北,辽宁,鞍山市,C 制造业,www.yes-lcd.com
中小板,广东日丰电缆股份有限公司,002953,日丰股份,5/9/2019,"173,879,128","52,699,447",,,,0,0,华南,广东,中山市,C 制造业,www.rfcable.com.cn
中小板,鸿合科技股份有限公司,002955,鸿合科技,5/23/2019,"236,454,451","92,269,542",,,,0,0,华北,北京,北京市,C 制造业,www.honghe-tech.com
中小板,桂林西麦食品股份有限公司,002956,西麦食品,6/19/2019,"160,000,000","69,825,880",,,,0,0,华南,广西,桂林市,C 制造业,www.seamild.com.cn
中小板,深圳科瑞技术股份有限公司,002957,科瑞技术,7/26/2019,"411,837,400","153,887,203",,,,0,0,华南,广东,深圳市,C 制造业,www.colibri.com.cn
中小板,青岛农村商业银行股份有限公司,002958,青农商行,3/26/2019,"5,555,555,556","2,695,509,592",,,,0,0,华东,山东,青岛市,J 金融业,www.qrcb.com.cn
中小板,小熊电器股份有限公司,002959,小熊电器,8/23/2019,"156,000,000","76,229,400",,,,0,0,华南,广东,佛山市,C 制造业,www.bears.com.cn
中小板,青鸟消防股份有限公司,002960,青鸟消防,8/9/2019,"246,210,000","121,203,645",,,,0,0,华北,河北,张家口市,C 制造业,www.jbufa.com
中小板,瑞达期货股份有限公司,002961,瑞达期货,9/5/2019,"445,000,000","108,680,000",,,,0,0,华东,福建,厦门市,J 金融业,www.rdqh.com
中小板,湖北五方光电股份有限公司,002962,五方光电,9/17/2019,"244,699,000","104,130,840",,,,0,0,华中,湖北,荆州市,C 制造业,www.w-olf.com
中小板,豪尔赛科技集团股份有限公司,002963,豪尔赛,10/28/2019,"150,359,930","60,390,600",,,,0,0,华北,北京,北京市,E 建筑业,www.haoersai.com
中小板,祥鑫科技股份有限公司,002965,祥鑫科技,10/25/2019,"150,700,000","74,950,000",,,,0,0,华南,广东,东莞市,C 制造业,www.luckyharvest.cn
中小板,苏州银行股份有限公司,002966,苏州银行,8/2/2019,"3,333,333,334","1,624,840,515",,,,0,0,华东,江苏,苏州市,J 金融业,www.suzhoubank.com
中小板,广州广电计量检测股份有限公司,002967,广电计量,11/8/2019,"529,072,000","189,480,945",,,,0,0,华南,广东,广州市,M 科研服务,www.grgtest.com
中小板,重庆新大正物业集团股份有限公司,002968,新大正,12/3/2019,"107,464,000","43,776,190",,,,0,0,西南,重庆,重庆市,K 房地产,www.dzwy.com
中小板,嘉美食品包装（滁州）股份有限公司,002969,嘉美包装,12/2/2019,"952,630,735","444,176,962",,,,0,0,华东,安徽,滁州市,C 制造业,www.chinafoodpack.com
中小板,深圳市锐明技术股份有限公司,002970,锐明技术,12/17/2019,"172,800,000","43,200,000",,,,0,0,华南,广东,深圳市,C 制造业,www.streamax.com
中小板,湖北和远气体股份有限公司,002971,和远气体,1/13/2020,"160,000,000","40,000,000",,,,0,0,华中,湖北,宜昌市,C 制造业,www.hbhy-gas.com
中小板,深圳科安达电子科技股份有限公司,002972,科安达,12/27/2019,"176,320,000","44,074,800",,,,0,0,华南,广东,深圳市,C 制造业,www.keanda.com.cn
中小板,侨银环保科技股份有限公司,002973,侨银环保,1/6/2020,"408,660,000","40,890,000",,,,0,0,华南,广东,广州市,N 公共环保,www.gzqiaoyin.com
中小板,珠海博杰电子股份有限公司,002975,博杰股份,2/5/2020,"138,933,400","34,733,400",,,,0,0,华南,广东,珠海市,C 制造业,www.zhbojay.com
中小板,苏州瑞玛精密工业股份有限公司,002976,瑞玛工业,3/6/2020,"100,000,000","25,000,000",,,,0,0,华东,江苏,苏州市,C 制造业,www.cheersson.com
中小板,成都天箭科技股份有限公司,002977,天箭科技,3/17/2020,"71,500,000","17,900,000",,,,0,0,西南,四川,成都市,C 制造业,www.cdtjkj.com
中小板,四川安宁铁钛股份有限公司,002978,安宁股份,4/17/2020,"401,000,000","40,600,000",,,,0,0,西南,四川,攀枝花市,B 采矿业,www.scantt.com
中小板,深圳市雷赛智能控制股份有限公司,002979,雷赛智能,4/8/2020,"208,000,000","51,994,600",,,,0,0,华南,广东,深圳市,C 制造业,www.leisai.com
中小板,深圳市华盛昌科技实业股份有限公司,002980,华盛昌,4/15/2020,"133,333,400","33,333,400",,,,0,0,华南,广东,深圳市,C 制造业,www.cem-instruments.com
中小板,广东朝阳电子科技股份有限公司,002981,朝阳科技,4/17/2020,"96,000,000","24,000,000",,,,0,0,华南,广东,东莞市,C 制造业,www.risuntek.com
中小板,湖南湘佳牧业股份有限公司,002982,湘佳股份,4/24/2020,"101,880,000","25,630,000",,,,0,0,华中,湖南,常德市,A 农林牧渔,www.xiangjiamuye.com
中小板,安徽芯瑞达科技股份有限公司,002983,芯瑞达,4/28/2020,"141,680,000","35,420,000",,,,0,0,华东,安徽,合肥市,C 制造业,www.coreach.com.cn
中小板,青岛森麒麟轮胎股份有限公司,002984,森麒麟,9/11/2020,"649,668,940","69,000,000",,,,0,0,华东,山东,青岛市,C 制造业,www.senturytire.com.cn
中小板,北京北摩高科摩擦材料股份有限公司,002985,北摩高科,4/29/2020,"150,160,000","37,540,000",,,,0,0,华北,北京,北京市,C 制造业,www.bjgk.com
中小板,湖南宇新能源科技股份有限公司,002986,宇新股份,6/2/2020,"113,340,000","28,340,000",,,,0,0,华中,湖南,长沙市,C 制造业,www.yussen.com.cn
中小板,京北方信息技术股份有限公司,002987,京北方,5/7/2020,"160,662,382","40,169,200",,,,0,0,华北,北京,北京市,I 信息技术,www.northking.net
中小板,广东豪美新材股份有限公司,002988,豪美新材,5/18/2020,"232,770,000","58,214,142",,,,0,0,华南,广东,清远市,C 制造业,www.haomei-alu.com
中小板,深圳中天精装股份有限公司,002989,中天精装,6/10/2020,"151,400,000","37,850,000",,,,0,0,华南,广东,深圳市,E 建筑业,www.ztjzgf.net
中小板,盛视科技股份有限公司,002990,盛视科技,5/25/2020,"126,240,000","31,560,000",,,,0,0,华南,广东,深圳市,I 信息技术,www.maxvision.com.cn
中小板,甘源食品股份有限公司,002991,甘源食品,7/31/2020,"93,215,831","23,304,000",,,,0,0,华东,江西,萍乡市,C 制造业,www.ganyuanfood.com
中小板,深圳市宝明科技股份有限公司,002992,宝明科技,8/3/2020,"137,960,950","34,500,000",,,,0,0,华南,广东,深圳市,C 制造业,www.bmseiko.com
中小板,东莞市奥海科技股份有限公司,002993,奥海科技,8/17/2020,"180,800,000","45,200,000",,,,0,0,华南,广东,东莞市,C 制造业,www.aohaichina.com
中小板,北京全时天地在线网络信息股份有限公司,002995,天地在线,8/5/2020,"64,670,000","16,170,000",,,,0,0,华北,北京,北京市,I 信息技术,www.372163.com
中小板,重庆顺博铝合金股份有限公司,002996,顺博合金,8/28/2020,"439,000,000","53,000,000",,,,0,0,西南,重庆,重庆市,C 制造业,www.soonbest.com
中小板,瑞鹄汽车模具股份有限公司,002997,瑞鹄模具,9/3/2020,"183,600,000","45,900,000",,,,0,0,华东,安徽,芜湖市,C 制造业,www.rayhoo.net
中小板,优彩环保资源科技股份有限公司,002998,优彩资源,9/25/2020,"326,398,400","81,599,600",,,,0,0,华东,江苏,无锡市,C 制造业,www.elitecolor.cn
中小板,广东天禾农资股份有限公司,002999,天禾股份,9/3/2020,"248,280,000","62,080,000",,,,0,0,华南,广东,广州市,F 批发零售,www.gd-tianhe.com
中小板,华文食品股份有限公司,003000,华文食品,9/14/2020,"400,010,000","40,010,000",,,,0,0,华中,湖南,岳阳市,C 制造业,www.huawenshipin.com
中小板,北京中岩大地科技股份有限公司,003001,中岩大地,10/13/2020,"97,175,312","24,293,828",,,,0,0,华北,北京,北京市,E 建筑业,www.zydd.com
中小板,山西壶化集团股份有限公司,003002,壶化股份,9/22/2020,"200,000,000","50,000,000",,,,0,0,华北,山西,长治市,C 制造业,www.shanxihuhua.com
中小板,广东天元实业集团股份有限公司,003003,天元股份,9/21/2020,"176,720,000","44,200,000",,,,0,0,华南,广东,东莞市,C 制造业,www.gdtengen.com
中小板,北京声迅电子股份有限公司,003004,声迅股份,11/26/2020,"81,840,000","20,460,000",,,,0,0,华北,北京,北京市,I 信息技术,www.telesound.com.cn
中小板,北京竞业达数码科技股份有限公司,003005,竞业达,9/22/2020,"106,000,000","26,500,000",,,,0,0,华北,北京,北京市,I 信息技术,www.jyd.com.cn
中小板,重庆百亚卫生用品股份有限公司,003006,百亚股份,9/21/2020,"427,777,800","42,777,800",,,,0,0,西南,重庆,重庆市,C 制造业,www.baiya.cn
中小板,北京直真科技股份有限公司,003007,直真科技,9/23/2020,"80,000,000","20,000,000",,,,0,0,华北,北京,北京市,I 信息技术,www.zznode.com
中小板,许昌开普检测研究院股份有限公司,003008,开普检测,9/23/2020,"80,000,000","20,000,000",,,,0,0,华中,河南,许昌市,M 科研服务,www.ketop.cn
中小板,陕西中天火箭技术股份有限公司,003009,中天火箭,9/25/2020,"155,392,313","38,848,100",,,,0,0,西北,陕西,西安市,C 制造业,www.zthj.com
中小板,广州若羽臣科技股份有限公司,003010,若羽臣,9/25/2020,"121,699,840","30,430,000",,,,0,0,华南,广东,广州市,I 信息技术,www.gzruoyuchen.com
中小板,浙江海象新材料股份有限公司,003011,海象新材,9/30/2020,"73,340,000","18,340,000",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.haixiang.com.cn
中小板,广东东鹏控股股份有限公司,003012,东鹏控股,10/19/2020,"1,173,000,000","143,000,000",,,,0,0,华南,广东,清远市,C 制造业,www.dongpeng.net
中小板,广州地铁设计研究院股份有限公司,003013,地铁设计,10/22/2020,"400,010,000","40,010,000",,,,0,0,华南,广东,广州市,M 科研服务,www.gmdi.cn
中小板,江苏日久光电股份有限公司,003015,日久光电,10/21/2020,"281,066,667","70,266,667",,,,0,0,华东,江苏,苏州市,C 制造业,www.rnafilms.cn
中小板,欣贺股份有限公司,003016,欣贺股份,10/26/2020,"426,666,700","106,666,700",,,,0,0,华东,福建,厦门市,C 制造业,www.xinhee.cn
中小板,浙江大洋生物科技集团股份有限公司,003017,大洋生物,10/26/2020,"60,000,000","15,000,000",,,,0,0,华东,浙江,杭州市,C 制造业,www.dyhg.com
中小板,金富科技股份有限公司,003018,金富科技,11/6/2020,"260,000,000","65,000,000",,,,0,0,华南,广东,东莞市,C 制造业,www.jinfu-group.com
中小板,宸展光电（厦门）股份有限公司,003019,宸展光电,11/17/2020,"128,000,000","32,000,000",,,,0,0,华东,福建,厦门市,C 制造业,www.tes-tec.com
中小板,深圳市兆威机电股份有限公司,003021,兆威机电,12/4/2020,"106,670,000","26,670,000",,,,0,0,华南,广东,深圳市,C 制造业,www.szzhaowei.net
中小板,联泓新材料科技股份有限公司,003022,联泓新科,12/8/2020,"1,027,360,000","147,360,000",,,,0,0,华东,山东,枣庄市,C 制造业,www.levima.cn
中小板,中国广核电力股份有限公司,003816,中国广核,8/26/2019,"39,334,986,100","9,754,355,725",,,,0,0,华南,广东,深圳市,D 水电煤气,www.cgnp.com.cn
创业板,青岛特锐德电气股份有限公司,300001,特锐德,10/30/2009,"997,570,075","944,723,457",,,,0,0,华东,山东,青岛市,C 制造业,www.qdtgood.com
创业板,北京神州泰岳软件股份有限公司,300002,神州泰岳,10/30/2009,"1,961,091,984","1,628,923,179",,,,0,0,华北,北京,北京市,I 信息技术,www.ultrapower.com.cn
创业板,乐普（北京）医疗器械股份有限公司,300003,乐普医疗,10/30/2009,"1,804,581,117","1,527,108,504",,,,0,0,华北,北京,北京市,C 制造业,www.lepumedical.com
创业板,南方风机股份有限公司,300004,南风股份,10/30/2009,"479,993,598","425,088,122",,,,0,0,华南,广东,佛山市,C 制造业,www.ntfan.com
创业板,探路者控股集团股份有限公司,300005,探路者,10/30/2009,"883,702,186","706,322,276",,,,0,0,华北,北京,北京市,C 制造业,www.toread.com.cn
创业板,重庆莱美药业股份有限公司,300006,莱美药业,10/30/2009,"812,241,205","624,415,287",,,,0,0,西南,重庆,重庆市,C 制造业,www.cqlummy.com
创业板,汉威科技集团股份有限公司,300007,汉威科技,10/30/2009,"293,022,806","244,596,088",,,,0,0,华中,河南,郑州市,C 制造业,www.hwsensor.com
创业板,天海融合防务装备技术股份有限公司,300008,天海防务,10/30/2009,"960,016,185","743,259,738",,,,0,0,华东,上海,上海市,E 建筑业,www.bestwaysh.com
创业板,安徽安科生物工程(集团)股份有限公司,300009,安科生物,10/30/2009,"1,365,387,965","963,509,013",,,,0,0,华东,安徽,合肥市,C 制造业,www.ankebio.com
创业板,豆神教育科技（北京）股份有限公司,300010,豆神教育,10/30/2009,"868,324,647","727,479,902",,,,0,0,华北,北京,北京市,I 信息技术,www.lanxum.com
创业板,北京鼎汉技术集团股份有限公司,300011,鼎汉技术,10/30/2009,"558,650,387","488,262,942",,,,0,0,华北,北京,北京市,C 制造业,www.dinghantech.com
创业板,华测检测认证集团股份有限公司,300012,华测检测,10/30/2009,"1,665,135,714","1,510,549,026",,,,0,0,华南,广东,深圳市,M 科研服务,www.cti-cert.com
创业板,江苏新宁现代物流股份有限公司,300013,新宁物流,10/30/2009,"446,687,115","446,012,115",,,,0,0,华东,江苏,苏州市,G 运输仓储,www.xinning.com.cn
创业板,惠州亿纬锂能股份有限公司,300014,亿纬锂能,10/30/2009,"1,888,865,429","1,777,017,174",,,,0,0,华南,广东,惠州市,C 制造业,www.evebattery.com
创业板,爱尔眼科医院集团股份有限公司,300015,爱尔眼科,10/30/2009,"4,121,518,035","3,416,528,329",,,,0,0,华中,湖南,长沙市,Q 卫生,www.aierchina.com
创业板,北京北陆药业股份有限公司,300016,北陆药业,10/30/2009,"494,494,476","406,793,317",,,,0,0,华北,北京,北京市,C 制造业,www.beilu.com.cn
创业板,网宿科技股份有限公司,300017,网宿科技,10/30/2009,"2,453,012,204","2,204,425,797",,,,0,0,华东,上海,上海市,I 信息技术,www.wangsu.com
创业板,武汉中元华电科技股份有限公司,300018,中元股份,10/30/2009,"480,831,536","391,535,282",,,,0,0,华中,湖北,武汉市,C 制造业,www.zyhd.com.cn
创业板,成都硅宝科技股份有限公司,300019,硅宝科技,10/30/2009,"330,901,951","271,926,962",,,,0,0,西南,四川,成都市,C 制造业,www.cnguibao.com
创业板,银江股份有限公司,300020,银江股份,10/30/2009,"655,789,086","627,288,765",,,,0,0,华东,浙江,杭州市,I 信息技术,www.enjoyor.net
创业板,大禹节水集团股份有限公司,300021,大禹节水,10/30/2009,"797,360,687","648,427,009",,,,0,0,西北,甘肃,酒泉市,C 制造业,www.gsdyjsgs.com
创业板,吉峰三农科技服务股份有限公司,300022,吉峰科技,10/30/2009,"380,240,380","345,247,934",,,,0,0,西南,四川,成都市,F 批发零售,www.gifore.com
创业板,西安宝德自动化股份有限公司,300023,宝德股份,10/30/2009,"316,106,775","258,204,188",,,,0,0,西北,陕西,西安市,J 金融业,www.bode-e.com
创业板,沈阳新松机器人自动化股份有限公司,300024,机器人,10/30/2009,"1,560,239,617","1,508,404,028",,,,0,0,东北,辽宁,沈阳市,C 制造业,www.siasun.com
创业板,杭州华星创业通信技术股份有限公司,300025,华星创业,10/30/2009,"428,530,562","399,121,919",,,,0,0,华东,浙江,杭州市,I 信息技术,www.hxcy.com.cn
创业板,天津红日药业股份有限公司,300026,红日药业,10/30/2009,"3,004,154,837","2,671,320,091",,,,0,0,华北,天津,天津市,C 制造业,www.chasesun.cn
创业板,华谊兄弟传媒股份有限公司,300027,华谊兄弟,10/30/2009,"2,779,254,919","2,211,374,192",,,,0,0,华东,浙江,金华市,R 文化传播,www.huayimedia.com
创业板,江苏华盛天龙光电设备股份有限公司,300029,ST天龙,12/25/2009,"200,000,000","199,999,850",,,,0,0,华东,江苏,常州市,C 制造业,www.hstl.cn
创业板,广州阳普医疗科技股份有限公司,300030,阳普医疗,12/25/2009,"308,795,815","254,433,823",,,,0,0,华南,广东,广州市,C 制造业,www.improve-medical.com
创业板,无锡宝通科技股份有限公司,300031,宝通科技,12/25/2009,"396,767,886","324,074,208",,,,0,0,华东,江苏,无锡市,I 信息技术,www.botontech.cn
创业板,金龙机电股份有限公司,300032,金龙机电,12/25/2009,"803,169,608","803,169,608",,,,0,0,华东,浙江,温州市,C 制造业,www.kotl.com.cn
创业板,浙江核新同花顺网络信息股份有限公司,300033,同花顺,12/25/2009,"537,600,000","268,887,618",,,,0,0,华东,浙江,杭州市,J 金融业,www.10jqka.com.cn
创业板,北京钢研高纳科技股份有限公司,300034,钢研高纳,12/25/2009,"469,861,216","429,990,072",,,,0,0,华北,北京,北京市,C 制造业,www.cisri-gaona.com.cn
创业板,湖南中科电气股份有限公司,300035,中科电气,12/25/2009,"642,582,824","508,953,118",,,,0,0,华中,湖南,岳阳市,C 制造业,www.cseco.cn
创业板,北京超图软件股份有限公司,300036,超图软件,12/25/2009,"452,435,240","378,855,700",,,,0,0,华北,北京,北京市,I 信息技术,www.supermap.com.cn
创业板,深圳新宙邦科技股份有限公司,300037,新宙邦,1/8/2010,"410,792,913","295,471,380",,,,0,0,华南,广东,深圳市,C 制造业,www.capchem.com
创业板,北京数知科技股份有限公司,300038,数知科技,1/8/2010,"1,171,827,123","1,161,008,763",,,,0,0,华北,北京,北京市,I 信息技术,www.miteno.com
创业板,上海凯宝药业股份有限公司,300039,上海凯宝,1/8/2010,"1,046,000,000","916,255,216",,,,0,0,华东,上海,上海市,C 制造业,www.xykb.com
创业板,哈尔滨九洲集团股份有限公司,300040,九洲集团,1/8/2010,"380,397,510","285,882,283",,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,www.jze.com.cn
创业板,湖北回天新材料股份有限公司,300041,回天新材,1/8/2010,"425,712,412","347,412,106",,,,0,0,华中,湖北,襄阳市,C 制造业,www.huitian.net.cn
创业板,深圳市朗科科技股份有限公司,300042,朗科科技,1/8/2010,"200,400,000","167,818,979",,,,0,0,华南,广东,深圳市,C 制造业,www.netac.com.cn
创业板,星辉互动娱乐股份有限公司,300043,星辉娱乐,1/20/2010,"1,244,198,401","937,785,801",,,,0,0,华南,广东,汕头市,I 信息技术,www.rastar.com
创业板,深圳市赛为智能股份有限公司,300044,赛为智能,1/20/2010,"778,205,228","629,512,341",,,,0,0,华南,广东,深圳市,I 信息技术,www.szsunwin.com
创业板,北京华力创通科技股份有限公司,300045,华力创通,1/20/2010,"614,217,087","428,535,318",,,,0,0,华北,北京,北京市,C 制造业,www.hwacreate.com.cn
创业板,湖北台基半导体股份有限公司,300046,台基股份,1/20/2010,"213,120,000","213,120,000",,,,0,0,华中,湖北,襄阳市,C 制造业,www.tech-sem.com
创业板,深圳天源迪科信息技术股份有限公司,300047,天源迪科,1/20/2010,"637,744,672","524,024,768",,,,0,0,华南,广东,深圳市,I 信息技术,www.tydic.com
创业板,北京合康新能科技股份有限公司,300048,合康新能,1/20/2010,"1,107,982,357","1,089,535,432",,,,0,0,华北,北京,北京市,C 制造业,www.hiconics.com
创业板,内蒙古福瑞医疗科技股份有限公司,300049,福瑞股份,1/20/2010,"263,053,100","230,369,284",,,,0,0,华北,内蒙古,乌兰察布市,C 制造业,www.fu-rui.com
创业板,珠海世纪鼎利科技股份有限公司,300050,世纪鼎利,1/20/2010,"571,596,718","497,091,687",,,,0,0,华南,广东,珠海市,I 信息技术,www.dingli.com
创业板,厦门三五互联科技股份有限公司,300051,三五互联,2/11/2010,"365,698,690","365,646,940",,,,0,0,华东,福建,厦门市,I 信息技术,www.35.com
创业板,深圳中青宝互动网络股份有限公司,300052,中青宝,2/11/2010,"263,269,300","261,213,253",,,,0,0,华南,广东,深圳市,I 信息技术,www.zqgame.com.cn
创业板,珠海欧比特宇航科技股份有限公司,300053,欧比特,2/11/2010,"702,158,212","632,320,454",,,,0,0,华南,广东,珠海市,C 制造业,www.myorbita.net
创业板,湖北鼎龙控股股份有限公司,300054,鼎龙股份,2/11/2010,"933,022,185","680,129,951",,,,0,0,华中,湖北,武汉市,C 制造业,www.dinglongchem.com
创业板,北京万邦达环保技术股份有限公司,300055,万邦达,2/26/2010,"865,184,815","863,099,140",,,,0,0,华北,北京,北京市,E 建筑业,www.waterbd.cn
创业板,厦门中创环保科技股份有限公司,300056,中创环保,2/26/2010,"385,490,443","343,162,501",,,,0,0,华东,福建,厦门市,C 制造业,www.savings.com.cn
创业板,汕头万顺新材集团股份有限公司,300057,万顺新材,2/26/2010,"674,561,667","498,346,859",,,,0,0,华南,广东,汕头市,C 制造业,www.wanshun.cn
创业板,北京蓝色光标数据科技股份有限公司,300058,蓝色光标,2/26/2010,"2,491,037,834","2,381,485,290",,,,0,0,华北,北京,北京市,L 商务服务,www.bluefocusgroup.com
创业板,东方财富信息股份有限公司,300059,东方财富,3/19/2010,"8,613,136,491","7,132,205,237",,,,0,0,华东,上海,上海市,J 金融业,www.eastmoney.com
创业板,旗天科技集团股份有限公司,300061,旗天科技,3/19/2010,"669,870,225","544,123,756",,,,0,0,华东,上海,上海市,L 商务服务,www.qt300061.com
创业板,中能电气股份有限公司,300062,中能电气,3/19/2010,"308,000,000","193,962,425",,,,0,0,华东,福建,福州市,C 制造业,www.ceepower.com
创业板,广东天龙科技集团股份有限公司,300063,天龙集团,3/26/2010,"750,201,950","604,495,750",,,,0,0,华南,广东,肇庆市,L 商务服务,www.tlym.cn
创业板,郑州华晶金刚石股份有限公司,300064,ST金刚,3/26/2010,"1,205,476,595","696,229,777",,,,0,0,华中,河南,郑州市,C 制造业,www.sinocrystal.com.cn
创业板,北京海兰信数据科技股份有限公司,300065,海兰信,3/26/2010,"398,174,035","330,140,275",,,,0,0,华北,北京,北京市,C 制造业,www.highlander.com.cn
创业板,三川智慧科技股份有限公司,300066,三川智慧,3/26/2010,"1,040,033,262","996,100,638",,,,0,0,华东,江西,鹰潭市,C 制造业,www.ytsanchuan.com
创业板,上海安诺其集团股份有限公司,300067,安诺其,4/21/2010,"931,949,272","648,137,295",,,,0,0,华东,上海,上海市,C 制造业,www.anoky.com.cn
创业板,浙江南都电源动力股份有限公司,300068,南都电源,4/21/2010,"859,740,893","825,191,812",,,,0,0,华东,浙江,杭州市,C 制造业,www.naradapower.com
创业板,浙江金利华电气股份有限公司,300069,金利华电,4/21/2010,"117,000,000","117,000,000",,,,0,0,华东,浙江,金华市,C 制造业,www.jlhdq.com
创业板,北京碧水源科技股份有限公司,300070,碧水源,4/21/2010,"3,164,596,594","2,431,725,916",,,,0,0,华北,北京,北京市,N 公共环保,www.originwater.com
创业板,北京华谊嘉信整合营销顾问集团股份有限公司,300071,华谊嘉信,4/21/2010,"671,386,420","637,364,639",,,,0,0,华北,北京,北京市,L 商务服务,www.spearhead.com.cn
创业板,北京三聚环保新材料股份有限公司,300072,三聚环保,4/27/2010,"2,349,720,302","2,138,926,305",,,,0,0,华北,北京,北京市,C 制造业,www.sanju.cn
创业板,北京当升材料科技股份有限公司,300073,当升科技,4/27/2010,"436,722,773","435,585,784",,,,0,0,华北,北京,北京市,C 制造业,www.easpring.com.cn
创业板,华平信息技术股份有限公司,300074,华平股份,4/27/2010,"533,892,900","487,796,186",,,,0,0,华东,上海,上海市,I 信息技术,www.avcon.com.cn
创业板,北京数字政通科技股份有限公司,300075,数字政通,4/27/2010,"481,294,895","331,033,387",,,,0,0,华北,北京,北京市,I 信息技术,www.egova.com.cn
创业板,宁波GQY视讯股份有限公司,300076,GQY视讯,4/30/2010,"424,000,000","382,341,568",,,,0,0,华东,浙江,宁波市,C 制造业,www.gqy.com.cn
创业板,国民技术股份有限公司,300077,国民技术,4/30/2010,"557,615,000","545,054,375",,,,0,0,华南,广东,深圳市,C 制造业,www.nationz.com.cn
创业板,思创医惠科技股份有限公司,300078,思创医惠,4/30/2010,"869,411,466","834,817,788",,,,0,0,华东,浙江,杭州市,C 制造业,www.century-cn.com
创业板,北京数码视讯科技股份有限公司,300079,数码科技,4/30/2010,"1,429,008,862","1,266,636,597",,,,0,0,华北,北京,北京市,C 制造业,www.sumavision.com
